15.61,15.68999,15.18998,15.64999,2480600,4.05177
15.59002,15.80,15.41002,15.68999,2698200,4.06213
16.76999,16.87,15.63001,15.63001,4139600,4.0466
17.07001,17.07001,16.67999,16.75001,3318400,4.33657
16.97,17.28,16.67002,17.21002,4887200,4.45566
17.30999,17.43001,16.70,16.93001,4780300,4.38317
18.02002,18.23,17.25998,17.29001,5110500,4.47637
18.42998,18.42998,18.15001,18.19001,2664800,4.70938
18.93999,19.08,18.00,18.58,4844200,4.81035
18.79999,19.14998,18.60998,18.95,4046700,4.90614
19.26,19.46002,18.70999,18.88999,5988500,4.89061
18.72,19.64999,18.60001,19.24999,9146100,4.98381
18.45,18.78001,18.33001,18.65999,4303400,4.83106
18.10001,18.65002,18.02999,18.40,4019400,4.76375
18.40,18.65002,18.09,18.10001,4317300,4.68608
18.31,18.95,18.23,18.52999,6292900,4.7974
18.51001,18.51001,17.93001,18.29002,4704200,4.73527
19.73001,19.73001,18.59,18.60001,7664300,4.81553
19.81001,19.81001,19.81001,19.81001,000,5.1288
20.04998,20.30,19.68001,19.81001,7406600,5.1288
19.91999,20.94998,19.72001,20.35001,13689300,5.2686
20.49998,20.57,19.90001,19.91002,16326300,5.15469
